company_id,company_name,year,region,okved_section,h1_flag,h2_flag,h3_flag,h4_flag,h5_flag,h6_flag,h1_criticality,h2_criticality,h3_criticality,h4_criticality,h5_criticality,h6_criticality,h1_reason,h2_reason,h3_reason,h4_reason,h5_reason,h6_reason,anomaly_count,max_criticality_score
C0156,ООО «Южный-Маркет-156»,2024,Удмуртская Республика,Оптовая торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0419,ООО «Кристалл-Холдинг-419»,2024,Иркутская обл.,Транспортная логистика,0,0,1,0,1,1,,,low,,critical,medium,,,Маржа выше отрасли. Повышенная эффективность.,,Экстремальная выручка на сотрудника при headcount=3. Вероятны транзитные операции или ошибка в данных.,"Сработало 2 флагов: H3(+2.7), H5(+110.5,micro). Большинство экономически объяснимо.",3,4
C0071,ПАО «Бизнес-Трейд-071»,2025,Брянская обл.,Рестораны и кафе,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0150,ПАО «Инвест-Корп-150»,2024,Республика Татарстан,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0006,ПАО «Прогресс-Ко-006»,2023,Республика Крым,Оптовая торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0198,ПАО «Монолит-Корп-198»,2024,Республика Крым,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0141,ООО «Атлас-Сервис-141»,2025,Республика Бурятия,Рестораны и кафе,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0393,ООО «Кристалл-Сервис-393»,2024,Ставропольский край,Частная медицина,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0041,ПАО «Инвест-Холдинг-041»,2023,Костромская обл.,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0132,ООО «Прогресс-Сервис-132»,2025,Севастополь,Управленческий консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0145,ПАО «Трейд-Ко-145»,2024,Республика Крым,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0005,ООО «Техно-Логистик-005»,2023,Ульяновская обл.,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0026,АО «Техно-Маркет-026»,2024,Нижегородская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0425,АО «Монолит-Маркет-425»,2023,Свердловская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0257,ПАО «Мастер-Сервис-257»,2025,Курганская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0262,ООО «Металл-Торг-262»,2023,Республика Дагестан,Розничная торговля,0,0,0,0,1,0,,,,,medium,,,,,,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",,1,2
C0368,ООО «Союз-Трейд-368»,2024,Мурманская обл.,Производство пластмасс,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0297,ООО «Вектор-Пром-297»,2025,Республика Мордовия,Частная медицина,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0490,АО «Кристалл-Холдинг-490»,2023,Волгоградская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0433,ПАО «Монолит-Трейд-433»,2025,Саратовская обл.,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0464,ООО «Строй-Холдинг-464»,2025,Оренбургская обл.,Транспортная логистика,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0358,АО «Премиум-Инжиниринг-358»,2025,Ленинградская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0202,АО «Логист-Пром-202»,2024,Самарская обл.,Управленческий консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0076,ООО «Инвест-Инвест-076»,2024,Ульяновская обл.,Разработка ПО,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0430,АО «Омега-Групп-430»,2025,Республика Крым,Рестораны и кафе,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0092,АО «Альфа-Групп-092»,2024,Курганская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0221,ПАО «Южный-Групп-221»,2025,Кемеровская обл.,Производство хлебобулочных изделий,0,0,0,0,1,0,,,,,medium,,,,,,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",,1,2
C0394,ПАО «Вектор-Корп-394»,2024,Республика Крым,Частная медицина,0,1,0,0,0,0,,high,,,,,,Рост выручки при сокращении штата без роста производительности.,,,,,1,3
C0293,АО «Мастер-Сервис-293»,2024,Калужская обл.,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0485,АО «Прогресс-Трейд-485»,2025,Нижегородская обл.,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0444,ПАО «Прогресс-Трейд-444»,2025,Иркутская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0208,ООО «Атлас-Логистик-208»,2024,Ульяновская обл.,Транспортная логистика,0,1,0,0,0,0,,high,,,,,,Рост выручки при сокращении штата без роста производительности.,,,,,1,3
C0074,ПАО «Восточный-Трейд-074»,2024,Костромская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0152,ПАО «Промт-Плюс-152»,2025,Липецкая обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0058,ПАО «Промт-Логистик-058»,2023,Забайкальский край,Аренда недвижимости,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0486,ООО «Логист-Групп-486»,2023,Астраханская обл.,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0162,АО «Атлас-Плюс-162»,2025,Республика Башкортостан,Управленческий консалтинг,0,0,1,1,0,1,,,critical,high,,critical,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",Повышенное финансовое давление по прокси-индикатору.,,"Сработало 2 флагов (рисковых: 2): H3(-3.5), H4(fpr=1.21). Многомерная аномалия.",3,4
C0435,АО «Мастер-Ко-435»,2025,Калужская обл.,Розничная торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0032,АО «Инвест-Логистик-032»,2023,Курганская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0372,ООО «Финанс-Торг-372»,2023,Республика Бурятия,Аренда недвижимости,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0335,ООО «Северный-Торг-335»,2023,Сахалинская обл.,Производство хлебобулочных изделий,0,0,1,0,0,0,,,high,,,,,,Маржа ниже отрасли. Возможны операционные проблемы.,,,,1,3
C0401,ООО «Техно-Маркет-401»,2025,Смоленская обл.,Оптовая торговля,0,0,0,1,0,0,,,,high,,,,,,Повышенное финансовое давление по прокси-индикатору.,,,1,3
C0311,ООО «Союз-Логистик-311»,2024,Еврейская АО,Розничная торговля,0,0,0,1,0,0,,,,critical,,,,,,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,,,1,4
C0248,ООО «Ресурс-Инвест-248»,2025,Еврейская АО,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0045,АО «Инвест-Трейд-045»,2025,Орловская обл.,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0082,АО «Финанс-Групп-082»,2023,Республика Саха (Якутия),Аудит и бухгалтерия,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0178,АО «Вектор-Корп-178»,2023,Брянская обл.,Производство алкогольных напитков,0,0,1,0,0,0,,,high,,,,,,Маржа ниже отрасли. Возможны операционные проблемы.,,,,1,3
C0406,ООО «Партнёр-Групп-406»,2025,Иркутская обл.,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0102,ПАО «Восточный-Холдинг-102»,2024,Кемеровская обл.,Производство алкогольных напитков,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0488,ПАО «Прогресс-Пром-488»,2023,Томская обл.,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0332,АО «Восточный-Торг-332»,2023,Вологодская обл.,Управленческий консалтинг,0,0,1,1,0,1,,,critical,high,,critical,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",Повышенное финансовое давление по прокси-индикатору.,,"Сработало 2 флагов (рисковых: 2): H3(-4.1), H4(fpr=1.43). Многомерная аномалия.",3,4
C0257,ПАО «Мастер-Сервис-257»,2024,Курганская обл.,Производство хлебобулочных изделий,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0391,ООО «Союз-Плюс-391»,2024,Ненецкий АО,Управленческий консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0315,ООО «Прогресс-Холдинг-315»,2025,Смоленская обл.,Электромонтажные работы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0163,АО «Северный-Сервис-163»,2023,Архангельская обл.,Гостиницы,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0364,АО «Премиум-Корп-364»,2025,Республика Башкортостан,Оптовая торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0170,АО «Логист-Инвест-170»,2023,Ярославская обл.,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0369,ПАО «Строй-Торг-369»,2023,Ненецкий АО,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0043,ПАО «Восточный-Ко-043»,2025,Пензенская обл.,Грузоперевозки автомобильным транспортом,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0415,ПАО «Трейд-Пром-415»,2025,Сахалинская обл.,Выращивание зерновых,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0386,ООО «Промт-Групп-386»,2024,Республика Татарстан,Лесозаготовка,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0435,АО «Мастер-Ко-435»,2023,Калужская обл.,Розничная торговля,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0465,ООО «Логист-Маркет-465»,2023,Камчатский край,Транспортная логистика,0,0,1,0,0,0,,,critical,,,,,,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",,,,1,4
C0001,ООО «Строй-Плюс-001»,2023,Ненецкий АО,Производство металлоконструкций,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0360,ПАО «Сигма-Пром-360»,2025,Рязанская обл.,IT-консалтинг,0,0,0,0,0,0,,,,,,,,,,,,,0,0
C0339,ПАО «Металл-Инвест-339»,2023,Республика Крым,Аренда недвижимости,0,0,0,0,0,0,,,,,,,,,,,,,0,0
