company_id,company_name,inn,ogrn_year,region,okved_code,okved_section,founder_id,address_hash,year,revenue,cost_of_goods,gross_profit,opex,operating_profit,net_profit,taxes_paid,headcount,payroll_fund,dividends_paid,net_margin,gross_margin,operating_margin,rev_per_emp,profit_per_emp,payroll_per_emp,tax_to_profit,payout_ratio,financial_pressure_ratio,company_age,rev_growth,profit_growth,emp_growth,payroll_growth,net_margin_zscore,rev_per_emp_zscore,financial_pressure_zscore,rev_growth_zscore,emp_growth_zscore,hypothesis_code,metric,value,anomaly_zscore,interpretation,interpretation_reason,criticality,criticality_score
C0017,ПАО «Логист-Плюс-017»,7540089585,2015,Тюменская обл.,47.11,Розничная торговля,FND-66333,bf424cb7b0de,2024,18240633,13492801,4747832,2358590,2389242,2093664,1563895,14,8684434,0,0.11478022719935213,0.2602887739696314,0.13098459905421045,1302902.357142857,149547.42857142858,620316.7142857143,0.7469656067067113,0,0.8261633941554798,9,0.023556813933087728,-7.249202307859917,0.07692307692307687,-0.4165362717724761,0.44859365712568006,-0.6772510729023763,-0.5272523498544787,0.1177999630303528,0.1764052755554167,,,,,,,,
C0017,ПАО «Логист-Плюс-017»,7540089585,2015,Тюменская обл.,47.11,Розничная торговля,FND-66333,bf424cb7b0de,2025,18747477,14781023,3966454,3143407,823047,713393,1190128,13,11644665,0,0.03805274704430895,0.21157268255349773,0.04390174741913272,1442113.6153846155,54876.38461538462,895743.4615384615,1.6682641965929017,0,1.09254639030227,10,0.027786535697527537,-0.6592609893469057,-0.0714285714285714,0.34086631322202465,-0.6744907594765952,-0.6632444307028537,0.06257567704474319,-0.2806332003895934,-2.0387546483274313,,,,,,,,
C0018,ПАО «Строй-Инжиниринг-018»,1784619898,2018,Республика Дагестан,46.9,Оптовая торговля,FND-13248,6c990b7aca7b,2023,601464375,427261624,174202751,63453820,110748931,84984483,92220481,70,43535645,0,0.1412959545608998,0.2896310375822342,0.18413215412799802,8592348.214285715,1214064.0428571429,621937.7857142857,1.0851449316930009,0,0.8936385912757485,5,,,,,1.573723534986693,1.123882737243666,-0.6744907594765952,,,,,,,,,,
C0018,ПАО «Строй-Инжиниринг-018»,1784619898,2018,Республика Дагестан,46.9,Оптовая торговля,FND-13248,6c990b7aca7b,2024,611895234,546320523,65574711,90732690,-25157979,-19802802,90031609,64,65150373,0,-0.03236305971946825,0.10716656603342657,-0.0411148471210351,9560863.03125,-309418.78125,1017974.578125,,,2.756616022295546,6,0.017342438610765676,-1.2330166790565755,-0.08571428571428574,0.4964834677423522,-1.8007677127121628,1.0420284196451346,3.8020356131037323,-0.36886259890228157,-0.7082152974504254,H4,financial_pressure_ratio,2.756616022295546,3.8020356131037323,risk,Высокое финансовое давление: opex+налоги+дивиденды слабо покрываются валовой прибылью.,critical,4
C0018,ПАО «Строй-Инжиниринг-018»,1784619898,2018,Республика Дагестан,46.9,Оптовая торговля,FND-13248,6c990b7aca7b,2025,601499448,468689999,132809449,84219825,48589624,40561715,67906431,74,80377402,13087347,0.06743433453657965,0.2207972915712468,0.0807808289127474,8128370.918918919,548131.2837837838,1086181.1081081082,1.6741508834130905,0.322652703417496,1.2439898233445723,7,-0.01698948679832335,-3.048281601765245,0.15625,0.23372128659954106,0,0.5623167371099151,0.2664212907833694,-1.1396395806708326,2.1077836233643583,H4,financial_pressure_ratio,1.2439898233445723,0.2664212907833694,risk,Повышенное финансовое давление по прокси-индикатору.,high,3
C0019,АО «Прогресс-Ко-019»,7304193882,2018,Республика Алтай,55.1,Гостиницы,FND-35313,ac10ec1ace51,2023,359195147,178978212,180216935,61487611,118729324,-858971,38322770,118,74158157,73859092,-0.0023913769636759595,0.5017243036415523,0.3305426729498659,3044026.6694915253,-7279.4152542372885,628458.9576271187,,,0.9636689970340467,5,,,,,-3.234851792578524,-0.3126876161091148,1.6334325939691703,,,H1,dividends_paid,73859092,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4
C0019,АО «Прогресс-Ко-019»,7304193882,2018,Республика Алтай,55.1,Гостиницы,FND-35313,ac10ec1ace51,2024,286580729,142835021,143745708,35169469,108576239,-610617,22578220,136,102744689,45565740,-0.0021306980484371647,0.501588883877813,0.3788679000813066,2107211.242647059,-4489.830882352941,755475.6544117647,,,0.7187235739935971,6,-0.20215868339668852,-0.2891296679398955,0.15254237288135597,0.385480615436546,-2.4309140908495532,-0.6065932388319905,0.7671235444901947,-1.564393260698934,0.8802676013508113,H1,dividends_paid,45565740,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4
C0019,АО «Прогресс-Ко-019»,7304193882,2018,Республика Алтай,55.1,Гостиницы,FND-35313,ac10ec1ace51,2025,339559645,192623918,146935727,37448124,109487603,-1616095,41570878,123,136451743,62274955,-0.0047593847614017856,0.4327243509752167,0.322439973690042,2760647.5203252034,-13138.983739837398,1109363.7642276422,,,0.9616038242353406,7,0.18486559157297688,1.6466590350416053,-0.09558823529411764,0.3280661446160005,-3.544054981837722,-0.4521861726895391,2.0538646778075837,0.7916339974603025,-2.170603841158747,H1,dividends_paid,62274955,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4
C0020,АО «Техно-Пром-020»,3959191921,2019,Мурманская обл.,10.71,Производство хлебобулочных изделий,FND-55309,5ef99d16d195,2023,3196916149,2066421581,1130494568,330933358,799561210,711270426,346752935,678,647992285,0,0.22248641905183733,0.3536203376349487,0.25010390411712985,4715215.55899705,1049071.424778761,955740.8333333334,0.4875120943099636,0,0.5994600170427355,4,,,,,0.6382970314013923,-0.22648219939415443,-0.8894786710474364,,,,,,,,,,
C0020,АО «Техно-Пром-020»,3959191921,2019,Мурманская обл.,10.71,Производство хлебобулочных изделий,FND-55309,5ef99d16d195,2024,2845634092,1695605096,1150028996,242911147,907117849,659804510,248742860,571,665416182,135163934,0.2318655486504482,0.4041380440419604,0.3187752956538588,4983597.359019265,1155524.5359019265,1165352.332749562,0.37699478592530383,0.20485451668100904,0.545045336404718,5,-0.10988153602648654,-0.07235773359709463,-0.15781710914454272,0.026889050075650234,1.169253147473801,-0.16127121962031946,-1.4426911632405364,-1.5614651055486346,-1.7741030300883873,,,,,,,,
C0020,АО «Техно-Пром-020»,3959191921,2019,Мурманская обл.,10.71,Производство хлебобулочных изделий,FND-55309,5ef99d16d195,2025,2831992501,1584806745,1247185756,426691703,820494053,586503672,408108543,613,372640160,202554673,0.20709930262629606,0.44039161670082405,0.28972324351504347,4619889.887438825,956775.9738988581,607895.8564437194,0.6958328864478107,0.34535959904442,0.8317565478995095,6,-0.004793866870779651,-0.11109478169526299,0.0735551663747811,-0.43998933287137887,0.20651294007730897,-0.2433958396410687,0.6389827700695503,-0.36943361612833353,0.8313430862615805,,,,,,,,
C0021,АО «Омега-Корп-021»,4586971499,2018,Республика Тыва,25.11,Производство металлоконструкций,FND-51145,71e09b16e21f,2023,56021603,39227214,16794389,5730174,11064215,9042436,9280807,12,10531774,0,0.16140980471408503,0.29978415647977796,0.19749907906062594,4668466.916666667,753536.3333333334,877647.8333333334,1.0263613698786478,0,0.8938092954736252,5,,,,,-0.4762881770315897,-0.23353985204703623,0.4672438685771198,,,,,,,,,,
C0021,АО «Омега-Корп-021»,4586971499,2018,Республика Тыва,25.11,Производство металлоконструкций,FND-51145,71e09b16e21f,2024,69390867,39152634,30238233,8986487,21251746,17950430,5630570,12,12158294,0,0.2586857720051257,0.4357667558758129,0.30626142774668025,5782572.25,1495869.1666666667,1013191.1666666666,0.3136732657657783,0,0.4833965331241412,6,0.23864479565142038,0.9851321037826533,0,0.1544393185801367,1.1952167905448297,-0.07711819739263887,-1.1930148124818656,0.8358002211490057,0,,,,,,,,
C0021,АО «Омега-Корп-021»,4586971499,2018,Республика Тыва,25.11,Производство металлоконструкций,FND-51145,71e09b16e21f,2025,75477728,48155320,27322408,8437612,18884796,15222887,14081094,12,14250695,0,0.2016871387543621,0.36199298420853365,0.25020355673663097,6289810.666666667,1268573.9166666667,1187557.9166666667,0.9249949763142825,0,0.8241845301482944,7,0.08771847453642567,-0.15194861627270206,0,0.17209659513086284,0.014929989225970476,0.03481748894790942,0.5824966648716163,0.5525746684814743,0,,,,,,,,
C0022,АО «Северный-Корп-022»,2149696350,2021,Рязанская обл.,2.4,Лесозаготовка,FND-69325,544defa9fddf,2023,60735196,32223131,28512065,11068248,17443817,15339459,8773020,22,15678238,0,0.25256292907986994,0.4694488019763697,0.28721101023531725,2760690.727272727,697248.1363636364,712647.1818181818,0.5719249942256764,0,0.6958902485667032,2,,,,,-0.2713766044133156,-0.3610953013364239,1.2777468152482099,,,,,,,,,,
C0022,АО «Северный-Корп-022»,2149696350,2021,Рязанская обл.,2.4,Лесозаготовка,FND-69325,544defa9fddf,2024,72271724,39660528,32611196,6983604,25627592,22460900,12139641,21,23474274,10059022,0.3107840626577553,0.4512303594694932,0.35460053505849676,3441510.6666666665,1069566.6666666667,1117822.5714285714,0.5404788321037892,0.44784590109924355,0.8948542396298498,3,0.18994798337359442,0.46425633394241617,-0.045454545454545414,0.4972520509001075,0.24381680014795595,0.05030841942461964,2.0857710205624485,1.1764172350821922,-1.2861407649646874,,,,,,,,
C0022,АО «Северный-Корп-022»,2149696350,2021,Рязанская обл.,2.4,Лесозаготовка,FND-69325,544defa9fddf,2025,76451770,36829746,39622024,11086603,28535421,22321713,11593221,24,13493271,0,0.29197117346007817,0.5182616962301854,0.37324735581661483,3185490.4166666665,930071.375,562219.625,0.5193696827837541,0,0.5724044788827547,4,0.057837917357554725,-0.006196857650405785,0.1428571428571428,-0.4251889962603316,0.1477875728830986,0.027758103694858483,-0.1555203300564772,0.15663840140080237,2.457035694353282,,,,,,,,
C0023,ПАО «Трейд-Пром-023»,4971056387,2022,Пензенская обл.,70.22,Управленческий консалтинг,FND-39444,f8037f94e53f,2023,24703722,6025520,18678202,3631929,15046273,12878261,1931053,3,1694184,3640888,0.5213085299454067,0.7560885764501398,0.6090690706444964,8234574,4292753.666666667,564728,0.149946720290884,0.2827158107760046,0.4927599562313332,1,,,,,0.6744907594765952,0.8865881313600863,0.061268744467227486,,,,,,,,,,
C0023,ПАО «Трейд-Пром-023»,4971056387,2022,Пензенская обл.,70.22,Управленческий консалтинг,FND-39444,f8037f94e53f,2024,22430886,6705784,15725102,3654594,12070508,8602566,1500831,4,5371988,0,0.38351432038841443,0.7010468512032918,0.5381199833122954,5607721.5,2150641.5,1342997,0.17446317761467917,0,0.3278468400395749,2,-0.09200378793122754,-0.33200872384866253,0.33333333333333326,2.1708409476184407,-1.3840083126409746,0.039485669344420514,-0.5328270874300899,-0.6367079735753556,2.7541706011960936,,,,,,,,
C0023,ПАО «Трейд-Пром-023»,4971056387,2022,Пензенская обл.,70.22,Управленческий консалтинг,FND-39444,f8037f94e53f,2025,21066257,4494608,16571649,2661176,13910473,11275693,2074903,3,3189935,0,0.5352490003326172,0.786644205470388,0.6603201033766938,7022085.666666667,3758564.3333333335,1063311.6666666667,0.18401556338931896,0,0.28579406913578725,3,-0.06083705298132225,0.3107360059777513,-0.25,-0.4061909669195092,0.6791531390214859,0.594187615909647,-0.9895486711533976,-1.3153348211484033,-3.541076487252131,,,,,,,,
C0024,АО «Южный-Инжиниринг-024»,5733168887,2012,Ульяновская обл.,52.29,Транспортная логистика,FND-33053,18c7c32f90d2,2023,21453013550,11627516685,9825496865,3226585969,6598910896,4663817247,3278168586,2944,2616833397,0,0.2173968350008337,0.45800077653892124,0.3075983185588395,7287029.059103261,1584177.054008152,888870.0397418478,0.7028938769221031,0,0.6620280525630191,11,,,,,-0.6673988465284607,-0.03990932625135677,0.012999757758084858,,,,,,,,,,
C0024,АО «Южный-Инжиниринг-024»,5733168887,2012,Ульяновская обл.,52.29,Транспортная логистика,FND-33053,18c7c32f90d2,2024,17780538446,7628615301,10151923145,2719095097,7432828048,5232940141,2364339619,2873,1690780194,0,0.2943071806791784,0.5709570143689224,0.41803166257162067,6188840.391924817,1821420.1674208145,588506.8548555517,0.4518185867396873,0,0.5007361308190833,12,-0.17118691019518795,0.12202941578941329,-0.024116847826086918,-0.3538831337377647,1.0812327651897977,-0.013614651154421184,-0.8974276635715748,-1.1403980647705887,-0.2355851111271557,,,,,,,,
C0024,АО «Южный-Инжиниринг-024»,5733168887,2012,Ульяновская обл.,52.29,Транспортная логистика,FND-33053,18c7c32f90d2,2025,19181878497,12064484227,7117394270,2808619602,4308774668,3276524947,2443203287,3055,2908379116,957452197,0.17081355965800954,0.37104782365883215,0.22462735694389274,6278847.298527005,1072512.2576104747,952006.2572831424,0.7456690629616622,0.29221575067714567,0.8724084756934507,13,0.07881313916650545,-0.37386538758040033,0.06334841628959276,0.7201402798074177,-1.0586587183027196,-0.09413689026769158,1.0194017303896779,0.8165523423132103,0.9905526727991801,,,,,,,,
C0025,АО «Вектор-Ко-025»,4553748849,2012,Республика Коми,52.29,Транспортная логистика,FND-30861,24389bfe4fe2,2023,3326705202,1657016309,1669688893,370991977,1298696916,1167049037,529687685,392,403181893,490069597,0.35081228005967446,0.5019046749306764,0.3903853323760787,8486492.862244898,2977165.910714286,1028525.237244898,0.45386926187918186,0.4199220268068307,0.8329391570073768,11,,,,,1.4331829586446057,0.1085764976517118,0.9556177270231049,,,,,,,,,,
C0025,АО «Вектор-Ко-025»,4553748849,2012,Республика Коми,52.29,Транспортная логистика,FND-30861,24389bfe4fe2,2024,3256331085,1714783203,1541547882,362912576,1178635306,858935490,466026384,432,322271533,250051818,0.26377400441761284,0.4734002292030449,0.36195192541362853,7537803.4375,1988276.5972222222,745998.9189814815,0.5425627295945123,0.2911182747845243,0.6999398400782209,12,-0.02115429914189315,-0.26401079751715695,0.1020408163265305,-0.20067954787840636,0.26773711424458974,0.21377277005569675,0.013865335787956722,-0.39059857123390823,0.9967843736107311,,,,,,,,
