company_id,company_name,year,region,okved_section,hypothesis_code,metric,value,zscore,interpretation,interpretation_reason,criticality,criticality_score,net_profit,dividends_paid,headcount,payout_ratio,tax_to_profit,financial_pressure_ratio,rev_growth,emp_growth
C0091,ООО «Восточный-Групп-091»,2023,Карачаево-Черкесская Республика,Лесозаготовка,H3,net_margin,0.39259556675581586,2.201721495952233,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,27145483,0,16,0,0.16186177273029181,0.2619801922664129,,
C0104,ПАО «Промт-Инжиниринг-104»,2023,Костромская обл.,Рестораны и кафе,H1,dividends_paid,43075701,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-1178121,43075701,116,,,0.4585453594736337,,
C0104,ПАО «Промт-Инжиниринг-104»,2023,Костромская обл.,Рестораны и кафе,H3,net_margin,-0.0020284327169135877,-3.7492560168705804,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-1178121,43075701,116,,,0.4585453594736337,,
C0104,ПАО «Промт-Инжиниринг-104»,2023,Костромская обл.,Рестораны и кафе,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-3.7). Многомерная аномалия.",critical,4,-1178121,43075701,116,,,0.4585453594736337,,
C0104,ПАО «Промт-Инжиниринг-104»,2024,Костромская обл.,Рестораны и кафе,H1,dividends_paid,72784180,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-482223,72784180,114,,,0.9020781917577537,0.18032879473189478,-0.017241379310344862
C0104,ПАО «Промт-Инжиниринг-104»,2024,Костромская обл.,Рестораны и кафе,H3,net_margin,-0.00070342148297781,-4.179172058327948,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-482223,72784180,114,,,0.9020781917577537,0.18032879473189478,-0.017241379310344862
C0104,ПАО «Промт-Инжиниринг-104»,2024,Костромская обл.,Рестораны и кафе,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-4.2). Многомерная аномалия.",critical,4,-482223,72784180,114,,,0.9020781917577537,0.18032879473189478,-0.017241379310344862
C0104,ПАО «Промт-Инжиниринг-104»,2025,Костромская обл.,Рестораны и кафе,H1,dividends_paid,45591545,,risk,Дивиденды выплачены при убытке. Агрессивная дивидендная политика или вывод средств.,critical,4,-254832,45591545,123,,,0.4249828146203233,-0.07102589329833497,0.07894736842105265
C0104,ПАО «Промт-Инжиниринг-104»,2025,Костромская обл.,Рестораны и кафе,H3,net_margin,-0.0004001456139863416,-3.2289644728656315,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,-254832,45591545,123,,,0.4249828146203233,-0.07102589329833497,0.07894736842105265
C0104,ПАО «Промт-Инжиниринг-104»,2025,Костромская обл.,Рестораны и кафе,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H1(div_at_loss), H3(-3.2). Многомерная аномалия.",critical,4,-254832,45591545,123,,,0.4249828146203233,-0.07102589329833497,0.07894736842105265
C0107,АО «Омега-Холдинг-107»,2023,Тамбовская обл.,Оптовая торговля,H4,financial_pressure_ratio,1.294196160991812,0.4927548991399653,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,99413788,47510300,500,0.4779045337252414,1.8768480283640334,1.294196160991812,,
C0107,АО «Омега-Холдинг-107»,2025,Тамбовская обл.,Оптовая торговля,H4,financial_pressure_ratio,1.7353845341211551,2.164373998458541,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,5785523,0,531,0,38.79084449236482,1.7353845341211551,0.17740311741876735,0.03106796116504862
C0109,ПАО «Капитал-Трейд-109»,2023,Республика Татарстан,Оптовая торговля,H5,rev_per_emp,15008977.36,3.024426572383825,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,69170643,0,50,0,1.502009963966939,1.1371462753492476,,
C0109,ПАО «Капитал-Трейд-109»,2024,Республика Татарстан,Оптовая торговля,H3,net_margin,0.2080012886915839,2.1745131718957906,economic_signal,Маржа выше отрасли. Повышенная эффективность.,low,1,166457641,60907853,51,0.3659060204992332,0.4702868281066172,0.8014394206383268,0.06639132407885784,0.020000000000000018
C0110,ООО «Монолит-Плюс-110»,2023,Новосибирская обл.,Производство пластмасс,H3,net_margin,0.10448048519776501,-2.0647916082646542,risk,Маржа ниже отрасли. Возможны операционные проблемы.,high,3,7221056,0,12,0,0.8473079283694794,0.8794083172923648,,
C0112,ООО «Ресурс-Корп-112»,2023,Хабаровский край,Производство хлебобулочных изделий,H5,rev_per_emp,35754058.838323355,6.901122602816887,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,1299415638,0,167,0,0.7586402627240045,0.7479810511916005,,
C0112,ООО «Ресурс-Корп-112»,2024,Хабаровский край,Производство хлебобулочных изделий,H5,rev_per_emp,38702599.64779874,7.166867284314071,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,822720317,0,159,0,0.9071419175855846,0.7577199417934471,0.030612582052000903,-0.04790419161676651
C0112,ООО «Ресурс-Корп-112»,2025,Хабаровский край,Производство хлебобулочных изделий,H5,rev_per_emp,31683137.79605263,5.223380633219538,economic_signal,"Выручка на сотрудника выше отрасли. Автоматизация, крупный контракт или высокая эффективность.",medium,2,717952230,0,152,0,1.2192894881042433,0.9209272639463192,-0.21740960688467192,-0.04402515723270439
C0113,ПАО «Капитал-Логистик-113»,2023,Ямало-Ненецкий АО,Грузоперевозки автомобильным транспортом,H3,net_margin,0.04250072471672354,-3.900655118568071,risk,"Маржа существенно ниже отрасли. Аномалия учёта, демпинг или скрытые расходы.",critical,4,127941119,0,656,0,3.2545103032903753,1.3428024544158326,,
C0113,ПАО «Капитал-Логистик-113»,2023,Ямало-Ненецкий АО,Грузоперевозки автомобильным транспортом,H4,financial_pressure_ratio,1.3428024544158326,3.266254298087033,risk,Повышенное финансовое давление по прокси-индикатору.,high,3,127941119,0,656,0,3.2545103032903753,1.3428024544158326,,
C0113,ПАО «Капитал-Логистик-113»,2023,Ямало-Ненецкий АО,Грузоперевозки автомобильным транспортом,H6,multi_flags,2,,risk,"Сработало 2 флагов (рисковых: 2): H3(-3.9), H4(fpr=1.34). Многомерная аномалия.",critical,4,127941119,0,656,0,3.2545103032903753,1.3428024544158326,,
